timestamp,unix_time,instrument,price,direction,tick_size,session_id
2026-07-30 12:06:22,1785413182,R_25,2715.196,-1,32.51999999999998,BACKFILL_AUTO
2026-07-30 12:06:24,1785413184,R_25,2715.292,1,0.09600000000000364,BACKFILL_AUTO
2026-07-30 12:06:26,1785413186,R_25,2715.045,-1,0.24699999999984357,BACKFILL_AUTO
2026-07-30 12:06:28,1785413188,R_25,2715.018,-1,0.027000000000043656,BACKFILL_AUTO
2026-07-30 12:06:30,1785413190,R_25,2715.05,1,0.032000000000152795,BACKFILL_AUTO
2026-07-30 12:06:32,1785413192,R_25,2714.883,-1,0.16700000000037107,BACKFILL_AUTO
2026-07-30 12:06:34,1785413194,R_25,2714.833,-1,0.04999999999972715,BACKFILL_AUTO
2026-07-30 12:06:36,1785413196,R_25,2714.686,-1,0.14699999999993452,BACKFILL_AUTO
2026-07-30 12:06:38,1785413198,R_25,2714.683,-1,0.003000000000156433,BACKFILL_AUTO
2026-07-30 12:06:40,1785413200,R_25,2714.493,-1,0.19000000000005457,BACKFILL_AUTO
2026-07-30 12:06:42,1785413202,R_25,2714.238,-1,34.139000000000124,BACKFILL_AUTO
2026-07-30 12:06:44,1785413204,R_25,2714.097,-1,0.14099999999962165,BACKFILL_AUTO
2026-07-30 12:06:46,1785413206,R_25,2714.275,1,0.17799999999988358,BACKFILL_AUTO
2026-07-30 12:06:48,1785413208,R_25,2714.202,-1,0.0729999999998654,BACKFILL_AUTO
2026-07-30 12:06:50,1785413210,R_25,2714.148,-1,0.05400000000008731,BACKFILL_AUTO
2026-07-30 12:06:52,1785413212,R_25,2713.962,-1,0.18600000000014916,BACKFILL_AUTO
2026-07-30 12:06:54,1785413214,R_25,2713.789,-1,0.17299999999977445,BACKFILL_AUTO
2026-07-30 12:06:56,1785413216,R_25,2713.82,1,0.03099999999994907,BACKFILL_AUTO
2026-07-30 12:06:58,1785413218,R_25,2714.009,1,0.18899999999985084,BACKFILL_AUTO
2026-07-30 12:07:00,1785413220,R_25,2713.918,-1,0.0909999999998945,BACKFILL_AUTO
2026-07-30 12:07:02,1785413222,R_25,2714.132,-1,33.88099999999986,BACKFILL_AUTO
2026-07-30 12:07:04,1785413224,R_25,2713.842,-1,0.2899999999999636,BACKFILL_AUTO
2026-07-30 12:07:06,1785413226,R_25,2713.902,1,0.05999999999994543,BACKFILL_AUTO
2026-07-30 12:07:08,1785413228,R_25,2713.93,1,0.027999999999792635,BACKFILL_AUTO
2026-07-30 12:07:10,1785413230,R_25,2713.965,1,0.03500000000030923,BACKFILL_AUTO
2026-07-30 12:07:12,1785413232,R_25,2714.012,1,0.047000000000025466,BACKFILL_AUTO
2026-07-30 12:07:14,1785413234,R_25,2713.968,-1,0.04400000000032378,BACKFILL_AUTO
2026-07-30 12:07:16,1785413236,R_25,2714.33,1,0.36200000000008004,BACKFILL_AUTO
2026-07-30 12:07:18,1785413238,R_25,2714.415,1,0.08500000000003638,BACKFILL_AUTO
