timestamp,unix_time,instrument,price,direction,tick_size,session_id
2026-07-31 12:34:04,1785501244,CRASH300N,2129.372,-1,28.20600000000013,BACKFILL_AUTO
2026-07-31 12:34:05,1785501245,CRASH300N,2129.377,1,0.005000000000109139,BACKFILL_AUTO
2026-07-31 12:34:06,1785501246,CRASH300N,2129.402,1,0.02500000000009095,BACKFILL_AUTO
2026-07-31 12:34:07,1785501247,CRASH300N,2129.428,1,0.02599999999983993,BACKFILL_AUTO
2026-07-31 12:34:08,1785501248,CRASH300N,2129.437,1,0.009000000000014552,BACKFILL_AUTO
2026-07-31 12:34:09,1785501249,CRASH300N,2129.454,1,0.017000000000280124,BACKFILL_AUTO
2026-07-31 12:34:10,1785501250,CRASH300N,2129.457,1,0.0029999999997016857,BACKFILL_AUTO
2026-07-31 12:34:11,1785501251,CRASH300N,2129.49,1,0.032999999999901775,BACKFILL_AUTO
2026-07-31 12:34:12,1785501252,CRASH300N,2129.51,1,0.020000000000436557,BACKFILL_AUTO
2026-07-31 12:34:13,1785501253,CRASH300N,2129.523,1,0.012999999999919964,BACKFILL_AUTO
2026-07-31 12:34:14,1785501254,CRASH300N,2129.541,1,0.018000000000029104,BACKFILL_AUTO
2026-07-31 12:34:15,1785501255,CRASH300N,2129.559,1,0.018000000000029104,BACKFILL_AUTO
2026-07-31 12:34:16,1785501256,CRASH300N,2129.609,1,0.04999999999972715,BACKFILL_AUTO
2026-07-31 12:34:17,1785501257,CRASH300N,2129.656,1,0.047000000000025466,BACKFILL_AUTO
2026-07-31 12:34:18,1785501258,CRASH300N,2129.686,1,0.03000000000020009,BACKFILL_AUTO
2026-07-31 12:34:19,1785501259,CRASH300N,2129.717,1,0.03099999999994907,BACKFILL_AUTO
2026-07-31 12:34:20,1785501260,CRASH300N,2129.756,1,0.03899999999975989,BACKFILL_AUTO
2026-07-31 12:34:21,1785501261,CRASH300N,2129.774,1,0.018000000000029104,BACKFILL_AUTO
2026-07-31 12:34:22,1785501262,CRASH300N,2129.812,1,0.038000000000010914,BACKFILL_AUTO
2026-07-31 12:34:23,1785501263,CRASH300N,2129.825,1,0.012999999999919964,BACKFILL_AUTO
2026-07-31 12:34:24,1785501264,CRASH300N,2129.827,1,0.0020000000004074536,BACKFILL_AUTO
2026-07-31 12:34:25,1785501265,CRASH300N,2129.828,1,0.0009999999997489795,BACKFILL_AUTO
2026-07-31 12:34:26,1785501266,CRASH300N,2129.859,1,0.03099999999994907,BACKFILL_AUTO
2026-07-31 12:34:27,1785501267,CRASH300N,2129.874,1,0.01499999999987267,BACKFILL_AUTO
2026-07-31 12:34:28,1785501268,CRASH300N,2129.888,1,0.014000000000123691,BACKFILL_AUTO
2026-07-31 12:34:29,1785501269,CRASH300N,2129.911,1,0.023000000000138243,BACKFILL_AUTO
2026-07-31 12:34:30,1785501270,CRASH300N,2129.958,1,0.047000000000025466,BACKFILL_AUTO
2026-07-31 12:34:31,1785501271,CRASH300N,2129.963,1,0.005000000000109139,BACKFILL_AUTO
2026-07-31 12:34:32,1785501272,CRASH300N,2130.007,1,0.04399999999986903,BACKFILL_AUTO
2026-07-31 12:34:33,1785501273,CRASH300N,2130.031,1,0.023999999999887223,BACKFILL_AUTO
2026-07-31 12:34:34,1785501274,CRASH300N,2130.073,1,0.041999999999916326,BACKFILL_AUTO
2026-07-31 12:34:35,1785501275,CRASH300N,2130.076,1,0.003000000000156433,BACKFILL_AUTO
2026-07-31 12:34:36,1785501276,CRASH300N,2130.098,1,0.021999999999934516,BACKFILL_AUTO
2026-07-31 12:34:37,1785501277,CRASH300N,2130.108,1,0.010000000000218279,BACKFILL_AUTO
2026-07-31 12:34:38,1785501278,CRASH300N,2130.12,1,0.011999999999716238,BACKFILL_AUTO
2026-07-31 12:34:39,1785501279,CRASH300N,2130.13,1,0.010000000000218279,BACKFILL_AUTO
2026-07-31 12:34:40,1785501280,CRASH300N,2130.187,1,0.056999999999789,BACKFILL_AUTO
2026-07-31 12:34:41,1785501281,CRASH300N,2130.201,1,0.014000000000123691,BACKFILL_AUTO
