timestamp,unix_time,instrument,price,direction,tick_size,session_id
2026-07-05 14:13:31,1783260811,BOOM300N,1080.614,-1,23.92599999999993,BACKFILL_AUTO
2026-07-05 14:13:32,1783260812,BOOM300N,1080.605,-1,0.009000000000014552,BACKFILL_AUTO
2026-07-05 14:13:33,1783260813,BOOM300N,1080.605,0,0.0,BACKFILL_AUTO
2026-07-05 14:13:34,1783260814,BOOM300N,1080.602,-1,0.0029999999999290594,BACKFILL_AUTO
2026-07-05 14:13:35,1783260815,BOOM300N,1080.597,-1,0.005000000000109139,BACKFILL_AUTO
2026-07-05 14:13:36,1783260816,BOOM300N,1080.589,-1,0.008000000000038199,BACKFILL_AUTO
2026-07-05 14:13:37,1783260817,BOOM300N,1080.587,-1,0.0019999999999527063,BACKFILL_AUTO
2026-07-05 14:13:38,1783260818,BOOM300N,1080.586,-1,0.0009999999999763531,BACKFILL_AUTO
2026-07-05 14:13:39,1783260819,BOOM300N,1080.578,-1,0.008000000000038199,BACKFILL_AUTO
2026-07-05 14:13:40,1783260820,BOOM300N,1080.564,-1,0.013999999999896318,BACKFILL_AUTO
2026-07-05 14:13:41,1783260821,BOOM300N,1080.554,-1,0.009999999999990905,BACKFILL_AUTO
2026-07-05 14:13:42,1783260822,BOOM300N,1080.552,-1,0.00200000000018008,BACKFILL_AUTO
2026-07-05 14:13:43,1783260823,BOOM300N,1080.545,-1,0.006999999999834472,BACKFILL_AUTO
2026-07-05 14:13:44,1783260824,BOOM300N,1080.53,-1,0.015000000000100044,BACKFILL_AUTO
2026-07-05 14:13:45,1783260825,BOOM300N,1080.525,-1,0.004999999999881766,BACKFILL_AUTO
2026-07-05 14:13:46,1783260826,BOOM300N,1080.505,-1,0.01999999999998181,BACKFILL_AUTO
2026-07-05 14:13:47,1783260827,BOOM300N,1083.334,1,2.828999999999951,BACKFILL_AUTO
2026-07-05 14:13:48,1783260828,BOOM300N,1083.321,-1,0.013000000000147338,BACKFILL_AUTO
2026-07-05 14:13:49,1783260829,BOOM300N,1083.305,-1,0.015999999999849024,BACKFILL_AUTO
2026-07-05 14:13:50,1783260830,BOOM300N,1083.273,-1,0.032000000000152795,BACKFILL_AUTO
2026-07-05 14:13:51,1783260831,BOOM300N,1083.268,-1,0.004999999999881766,BACKFILL_AUTO
2026-07-05 14:13:52,1783260832,BOOM300N,1083.258,-1,0.009999999999990905,BACKFILL_AUTO
2026-07-05 14:13:53,1783260833,BOOM300N,1083.246,-1,0.011999999999943611,BACKFILL_AUTO
2026-07-05 14:13:54,1783260834,BOOM300N,1083.238,-1,0.008000000000038199,BACKFILL_AUTO
2026-07-05 14:13:55,1783260835,BOOM300N,1083.226,-1,0.011999999999943611,BACKFILL_AUTO
2026-07-05 14:13:56,1783260836,BOOM300N,1083.211,-1,0.015000000000100044,BACKFILL_AUTO
2026-07-05 14:13:57,1783260837,BOOM300N,1083.208,-1,0.0029999999999290594,BACKFILL_AUTO
2026-07-05 14:13:58,1783260838,BOOM300N,1083.189,-1,0.019000000000005457,BACKFILL_AUTO
2026-07-05 14:13:59,1783260839,BOOM300N,1083.176,-1,0.013000000000147338,BACKFILL_AUTO
2026-07-05 14:14:00,1783260840,BOOM300N,1083.174,-1,0.0019999999999527063,BACKFILL_AUTO
2026-07-05 14:14:01,1783260841,BOOM300N,1083.171,-1,0.0029999999999290594,BACKFILL_AUTO
2026-07-05 14:14:02,1783260842,BOOM300N,1083.164,-1,0.007000000000061846,BACKFILL_AUTO
2026-07-05 14:14:03,1783260843,BOOM300N,1083.154,-1,0.009999999999990905,BACKFILL_AUTO
2026-07-05 14:14:04,1783260844,BOOM300N,1083.14,-1,0.013999999999896318,BACKFILL_AUTO
2026-07-05 14:14:05,1783260845,BOOM300N,1083.136,-1,0.004000000000132786,BACKFILL_AUTO
2026-07-05 14:14:06,1783260846,BOOM300N,1083.13,-1,0.005999999999858119,BACKFILL_AUTO
2026-07-05 14:14:07,1783260847,BOOM300N,1083.12,-1,0.010000000000218279,BACKFILL_AUTO
2026-07-05 14:14:08,1783260848,BOOM300N,1083.103,-1,0.016999999999825377,BACKFILL_AUTO
2026-07-05 14:14:09,1783260849,BOOM300N,1083.095,-1,0.008000000000038199,BACKFILL_AUTO
2026-07-05 14:14:10,1783260850,BOOM300N,1083.092,-1,0.0029999999999290594,BACKFILL_AUTO
2026-07-05 14:14:11,1783260851,BOOM300N,1083.086,-1,21.044000000000096,BACKFILL_AUTO
2026-07-05 14:14:12,1783260852,BOOM300N,1083.081,-1,0.005000000000109139,BACKFILL_AUTO
2026-07-05 14:14:13,1783260853,BOOM300N,1083.075,-1,0.005999999999858119,BACKFILL_AUTO
2026-07-05 14:14:14,1783260854,BOOM300N,1083.071,-1,0.004000000000132786,BACKFILL_AUTO
2026-07-05 14:14:15,1783260855,BOOM300N,1083.057,-1,0.013999999999896318,BACKFILL_AUTO
2026-07-05 14:14:16,1783260856,BOOM300N,1083.053,-1,0.0039999999999054126,BACKFILL_AUTO
2026-07-05 14:14:17,1783260857,BOOM300N,1083.044,-1,0.009000000000014552,BACKFILL_AUTO
2026-07-05 14:14:18,1783260858,BOOM300N,1083.033,-1,0.011000000000194632,BACKFILL_AUTO
2026-07-05 14:14:19,1783260859,BOOM300N,1083.014,-1,0.019000000000005457,BACKFILL_AUTO
2026-07-05 14:14:20,1783260860,BOOM300N,1083.013,-1,0.0009999999999763531,BACKFILL_AUTO
2026-07-05 14:14:21,1783260861,BOOM300N,1082.993,-1,0.01999999999998181,BACKFILL_AUTO
2026-07-05 14:14:22,1783260862,BOOM300N,1082.993,0,0.0,BACKFILL_AUTO
2026-07-05 14:14:23,1783260863,BOOM300N,1082.983,-1,0.009999999999990905,BACKFILL_AUTO
2026-07-05 14:14:24,1783260864,BOOM300N,1082.983,0,0.0,BACKFILL_AUTO
2026-07-05 14:14:25,1783260865,BOOM300N,1082.962,-1,0.020999999999958163,BACKFILL_AUTO
2026-07-05 14:14:26,1783260866,BOOM300N,1082.941,-1,0.020999999999958163,BACKFILL_AUTO
2026-07-05 14:14:27,1783260867,BOOM300N,1082.931,-1,0.009999999999990905,BACKFILL_AUTO
2026-07-05 14:14:28,1783260868,BOOM300N,1082.93,-1,0.0009999999999763531,BACKFILL_AUTO
2026-07-05 14:14:29,1783260869,BOOM300N,1082.929,-1,0.0009999999999763531,BACKFILL_AUTO
