timestamp,unix_time,instrument,price,direction,tick_size,session_id
2026-05-20 17:28:56,1779298136,CRASH500,3317.686,0,,BACKFILL_AUTO
2026-05-20 17:28:57,1779298137,CRASH500,3317.695,1,0.009000000000014552,BACKFILL_AUTO
2026-05-20 17:28:58,1779298138,CRASH500,3317.709,1,0.013999999999668944,BACKFILL_AUTO
2026-05-20 17:28:59,1779298139,CRASH500,3317.71,1,0.0010000000002037268,BACKFILL_AUTO
2026-05-20 17:29:00,1779298140,CRASH500,3317.718,1,0.007999999999810825,BACKFILL_AUTO
2026-05-20 17:29:01,1779298141,CRASH500,3317.725,1,0.007000000000061846,BACKFILL_AUTO
2026-05-20 17:29:02,1779298142,CRASH500,3317.734,1,0.009000000000014552,BACKFILL_AUTO
2026-05-20 17:29:03,1779298143,CRASH500,3317.747,1,0.012999999999919964,BACKFILL_AUTO
2026-05-20 17:29:04,1779298144,CRASH500,3317.755,1,0.008000000000265572,BACKFILL_AUTO
2026-05-20 17:29:05,1779298145,CRASH500,3317.768,1,0.012999999999919964,BACKFILL_AUTO
2026-05-20 17:29:06,1779298146,CRASH500,3317.78,1,0.012000000000170985,BACKFILL_AUTO
2026-05-20 17:29:07,1779298147,CRASH500,3317.781,1,0.0009999999997489795,BACKFILL_AUTO
2026-05-20 17:29:08,1779298148,CRASH500,3317.782,1,0.0010000000002037268,BACKFILL_AUTO
2026-05-20 17:29:09,1779298149,CRASH500,3317.788,1,0.005999999999858119,BACKFILL_AUTO
2026-05-20 17:29:10,1779298150,CRASH500,3317.79,1,0.0019999999999527063,BACKFILL_AUTO
2026-05-20 17:29:11,1779298151,CRASH500,3317.795,1,0.005000000000109139,BACKFILL_AUTO
2026-05-20 17:29:12,1779298152,CRASH500,3317.803,1,0.007999999999810825,BACKFILL_AUTO
2026-05-20 17:29:13,1779298153,CRASH500,3317.806,1,0.003000000000156433,BACKFILL_AUTO
2026-05-20 17:29:14,1779298154,CRASH500,3317.819,1,0.012999999999919964,BACKFILL_AUTO
2026-05-20 17:29:15,1779298155,CRASH500,3317.828,1,0.009000000000014552,BACKFILL_AUTO
2026-05-20 17:29:16,1779298156,CRASH500,3317.832,1,0.0039999999999054126,BACKFILL_AUTO
2026-05-20 17:29:17,1779298157,CRASH500,3317.837,1,0.005000000000109139,BACKFILL_AUTO
