timestamp,unix_time,instrument,price,direction,tick_size,session_id
2026-09-03 15:49:22,1788450562,stpRNG,7689.4,1,41.399999999999636,BACKFILL_AUTO
2026-09-03 15:49:23,1788450563,stpRNG,7689.3,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:49:24,1788450564,stpRNG,7689.4,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:49:25,1788450565,stpRNG,7689.5,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:26,1788450566,stpRNG,7689.4,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:27,1788450567,stpRNG,7689.3,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:49:28,1788450568,stpRNG,7689.4,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:49:29,1788450569,stpRNG,7689.5,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:30,1788450570,stpRNG,7689.6,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:31,1788450571,stpRNG,7689.5,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:32,1788450572,stpRNG,7689.6,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:33,1788450573,stpRNG,7689.7,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:49:34,1788450574,stpRNG,7689.6,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:49:35,1788450575,stpRNG,7689.5,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:36,1788450576,stpRNG,7689.6,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:37,1788450577,stpRNG,7689.5,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:38,1788450578,stpRNG,7689.6,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:39,1788450579,stpRNG,7689.7,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:49:40,1788450580,stpRNG,7689.8,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:41,1788450581,stpRNG,7689.7,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:42,1788450582,stpRNG,7689.8,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:43,1788450583,stpRNG,7689.7,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:44,1788450584,stpRNG,7689.6,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:49:45,1788450585,stpRNG,7689.7,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:49:46,1788450586,stpRNG,7689.8,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:47,1788450587,stpRNG,7689.7,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:48,1788450588,stpRNG,7689.8,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:49,1788450589,stpRNG,7689.9,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:49:50,1788450590,stpRNG,7689.8,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:49:51,1788450591,stpRNG,7689.7,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:52,1788450592,stpRNG,7689.8,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:53,1788450593,stpRNG,7689.9,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:49:54,1788450594,stpRNG,7690.0,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:55,1788450595,stpRNG,7689.9,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:56,1788450596,stpRNG,7690.0,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:57,1788450597,stpRNG,7689.9,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:49:58,1788450598,stpRNG,7689.8,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:49:59,1788450599,stpRNG,7689.7,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:00,1788450600,stpRNG,7689.8,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:01,1788450601,stpRNG,7689.9,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:02,1788450602,stpRNG,7689.8,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:03,1788450603,stpRNG,7689.9,1,42.0,BACKFILL_AUTO
2026-09-03 15:50:04,1788450604,stpRNG,7690.0,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:05,1788450605,stpRNG,7690.1,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:06,1788450606,stpRNG,7690.0,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:07,1788450607,stpRNG,7690.1,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:08,1788450608,stpRNG,7690.0,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:09,1788450609,stpRNG,7690.1,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:10,1788450610,stpRNG,7690.0,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:11,1788450611,stpRNG,7689.9,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:12,1788450612,stpRNG,7689.8,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:13,1788450613,stpRNG,7689.9,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:14,1788450614,stpRNG,7689.8,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:15,1788450615,stpRNG,7689.9,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:16,1788450616,stpRNG,7689.8,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:17,1788450617,stpRNG,7689.9,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:18,1788450618,stpRNG,7689.8,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:19,1788450619,stpRNG,7689.7,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:20,1788450620,stpRNG,7689.8,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:21,1788450621,stpRNG,7689.7,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:22,1788450622,stpRNG,7689.8,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:23,1788450623,stpRNG,7689.7,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:24,1788450624,stpRNG,7689.6,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:25,1788450625,stpRNG,7689.7,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:26,1788450626,stpRNG,7689.8,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:27,1788450627,stpRNG,7689.7,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:28,1788450628,stpRNG,7689.6,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:29,1788450629,stpRNG,7689.7,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:30,1788450630,stpRNG,7689.6,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:31,1788450631,stpRNG,7689.5,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:32,1788450632,stpRNG,7689.4,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:33,1788450633,stpRNG,7689.3,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:34,1788450634,stpRNG,7689.4,1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:35,1788450635,stpRNG,7689.3,-1,0.0999999999994543,BACKFILL_AUTO
2026-09-03 15:50:36,1788450636,stpRNG,7689.2,-1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:37,1788450637,stpRNG,7689.3,1,0.1000000000003638,BACKFILL_AUTO
2026-09-03 15:50:38,1788450638,stpRNG,7689.4,1,0.0999999999994543,BACKFILL_AUTO
